Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.080950732,-4.28255415,8.268398285,-1.532004714,9.436827787
1.083457347,-4.34476757,8.273183823,-1.565504193,9.474881487
1.085964222,-4.37348175,8.273183823,-1.670788407,9.506021622
1.088470888,-4.426123619,8.258827209,-1.757528186,9.533504208
1.090977867,-4.330410957,8.254041672,-1.762313843,9.486169567
1.093484638,-4.215555191,8.201399803,-1.81495595,9.398293962
1.095991305,-4.067200184,8.187042236,-1.762313843,9.30996928
1.098498232,-3.908675671,8.220541954,-1.709671736,9.261643103
1.101005211,-3.73160696,8.196614265,-1.656431437,9.157136071
1.103512138,-3.583251953,8.172685623,-1.622931957,9.070082304
1.106019013,-3.415754318,8.153543472,-1.579861164,8.98017873
1.10852568,-3.248256683,8.124829292,-1.646860242,8.903716705
1.111032555,-3.075973511,8.120043755,-1.670788407,8.842412426
1.113539326,-2.931805849,8.076972961,-1.771885157,8.773400411
1.116046044,-2.826521635,8.057829857,-1.795813441,8.725983754
1.118552815,-2.711666346,8.005187988,-1.819741607,8.645671091
1.121059534,-2.615953445,7.990831375,-1.829312921,8.604823313
1.123566305,-2.548954248,7.937591076,-1.886740685,8.5476494
1.126073076,-2.501097918,7.904091358,-1.929811478,8.512010534
1.128579534,-2.453241348,7.880163193,-2.00638175,8.493581858
1.131086044,-2.410170555,7.841877937,-1.968096614,8.436668535
1.133592607,-2.400599241,7.813164234,-1.9585253,8.405012398
1.136099117,-2.391027927,7.746165276,-1.886740685,8.323453696
1.138605472,-2.414956331,7.731808186,-1.896311998,8.319186925
1.141112294,-2.434098721,7.674380302,-1.877169371,8.267086213
1.143619013,-2.48195529,7.655237675,-1.905883193,8.270136436
1.146125784,-2.553740025,7.616952896,-1.881955028,8.251140179
1.148632711,-2.568096876,7.607381344,-1.881955028,8.246764651
1.15113969,-2.592025042,7.597810268,-1.834098577,8.234636135
1.153646253,-2.625524759,7.569096088,-1.8628124,8.225245643
1.156152867,-2.697309256,7.530810833,-1.901097536,8.222089811
1.158659586,-2.730808735,7.51645422,-1.877169371,8.214509433
1.161166409,-2.807379246,7.526025295,-1.896311998,8.253389253
1.163672972,-2.869592667,7.506882668,-1.8628124,8.249722389
1.16617969,-2.922234535,7.478168964,-1.934597135,8.258639828
1.168686409,-3.004188776,7.511668682,-1.948953986,8.321582676
1.171192919,-3.018545866,7.535596848,-1.953739643,8.349487265
1.173699638,-3.075973511,7.564310551,-1.992024899,8.405270391
1.176206513,-3.090330362,7.559525013,-2.00638175,8.409644933
1.178713336,-3.138186932,7.616952896,-2.059023857,8.491511519
1.181220159,-3.147758245,7.67916584,-2.063809633,8.552033686
1.183726774,-3.171686411,7.727022648,-2.063809633,8.603823795
1.186233388,-3.229114056,7.794021606,-2.10209465,8.694409256
1.188740159,-3.276970625,7.875377655,-2.106880426,8.786299267
1.191246669,-3.286541939,7.961519241,-2.173879385,8.883293203
1.193753336,-3.367897987,8.019545555,-2.226521492,8.978487942
1.196260211,-3.367897987,8.096115112,-2.264806747,9.056443362
1.19876693,-3.43011117,8.182256699,-2.360519648,9.180797369
1.201273649,-3.439682484,8.249256134,-2.379662037,9.249023395
1.203780211,-3.530609846,8.316255569,-2.43708992,9.35760225
1.20628693,-3.578466177,8.402397156,-2.446661234,9.454726296
1.208793909,-3.578466177,8.459824562,-2.494517565,9.518228285
1.211300732,-3.616751432,8.517251968,-2.494517565,9.583688742
1.213807399,-3.664607763,8.584251404,-2.465803623,9.653958242
1.216314274,-3.616751432,8.61296463,-2.413161755,9.648181191
1.218821149,-3.645465374,8.665607452,-2.427518606,9.70953227
1.221327867,-3.645465374,8.67039299,-2.32701993,9.689177166
1.223834534,-3.683750391,8.742177963,-2.370090723,9.778191168
1.226341305,-3.674179077,8.775676727,-2.312663078,9.79083778
1.228847972,-3.688536167,8.775676727,-2.34137702,9.803052965
1.231354899,-3.631108284,8.81874752,-2.307877541,9.812316441
1.233861878,-3.688536167,8.833105087,-2.32701993,9.851094675
1.236368857,-3.645465374,8.861818314,-2.336591244,9.863108042
1.238875836,-3.645465374,8.900103569,-2.293520451,9.887441398
1.241382659,-3.640679598,8.938388824,-2.379662037,9.940429272
1.24388969,-3.664607763,8.97667408,-2.446661234,9.999808938
1.246396305,-3.650250912,9.043673515,-2.494517565,10.06652772
1.248903128,-3.63589406,9.125627518,-2.556730986,10.15055055
1.251409847,-3.616751432,9.173483849,-2.53280282,10.18080483
1.253916461,-3.631108284,9.254839897,-2.51844573,10.25570952
1.256423076,-3.573680639,9.331410408,-2.470589399,10.29321259
1.258929742,-3.559323788,9.422337532,-2.461018085,10.36850232
1.261436513,-3.54018116,9.451051712,-2.484946251,10.39375866
1.263943336,-3.549752474,9.518050194,-2.484946251,10.45796252
1.266450055,-3.492324591,9.556335449,-2.508874655,10.47923329
1.268956565,-3.468396425,9.5754776,-2.542374134,10.4968191
1.271463128,-3.406183004,9.570692062,-2.547159672,10.47321592
1.273969899,-3.33439827,9.585049629,-2.494517565,10.45055052
1.276476565,-3.296113253,9.570692062,-2.465803623,10.41838263
1.278983128,-3.257827997,9.585049629,-2.43708992,10.4127819
1.281489899,-3.200400352,9.570692062,-2.446661234,10.38397131
1.283996565,-3.224328518,9.532406807,-2.43708992,10.35386311
1.286503024,-3.181257725,9.503693581,-2.446661234,10.31633382
1.28900969,-3.238685369,9.494122505,-2.451446772,10.32652102
1.291516565,-3.238685369,9.503693581,-2.456232548,10.33645746
1.294023388,-3.253042459,9.460622787,-2.456232548,10.3013954
1.296530159,-3.329612732,9.494122505,-2.432304144,10.35088337
1.29903693,-3.324826956,9.465408325,-2.408375978,10.31739812
1.301543492,-3.343969584,9.460622787,-2.379662037,10.31253158
1.304049899,-3.353540897,9.474979401,-2.355733871,10.32332084
1.306556461,-3.387040377,9.494122505,-2.331805706,10.34638693
1.309063024,-3.367897987,9.498908043,-2.250449657,10.32649575
1.311569586,-3.377469063,9.518050194,-2.32701993,10.36414968
1.314076409,-3.339184046,9.570692062,-2.365305185,10.40879269
1.31658318,-3.31525588,9.613762856,-2.413161755,10.45173227
1.319089951,-3.272184849,9.642477036,-2.394019127,10.46020481
1.321596774,-3.229114056,9.699904442,-2.398804665,10.5009327
1.324103597,-3.181257725,9.73340416,-2.451446772,10.52944199
1.326610524,-3.133401155,9.766903877,-2.489732027,10.55506417
1.329117347,-3.071187973,9.771689415,-2.566302299,10.55954625
1.331624117,-3.004188776,9.829116821,-2.566302299,10.59351666
1.33413094,-2.922234535,9.824331284,-2.61415863,10.57784313
1.336637711,-2.836092949,9.819545746,-2.609373093,10.54873119
1.339144378,-2.764308453,9.800403595,-2.604587555,10.51062264
1.341651097,-2.702095032,9.776474953,-2.604587555,10.4720894
1.344157919,-2.649452925,9.723833084,-2.724228621,10.44001687
1.346664794,-2.572882652,9.685547829,-2.805584431,10.40677019
1.349171409,-2.529811859,9.613762856,-2.887538671,10.35192078
1.351678128,-2.448455811,9.5754776,-2.87318182,10.29271009
1.35418469,-2.35274291,9.503693581,-2.830111027,10.19142381
1.356691565,-2.24267292,9.470193863,-2.743371248,10.11139157
1.359198649,-2.16131711,9.417551994,-2.700300455,10.03260683
1.361705419,-2.075175524,9.360123634,-2.6620152,9.950105167
1.364212399,-2.012962103,9.350552559,-2.685943365,9.934744151
1.366719274,-1.965105653,9.340981483,-2.762513638,9.937155373
1.369226044,-1.869392633,9.369695663,-2.892324448,9.982553098
1.371732399,-1.801795483,9.417551994,-3.011965513,10.05030789
1.374238961,-1.773081541,9.460622787,-3.184248686,10.13837469
1.376745576,-1.667797327,9.537193298,-3.246462107,10.21171485
1.379252242,-1.576870084,9.695118904,-3.246462107,10.34511315
1.381758857,-1.462014675,9.766903877,-3.222533941,10.38819634
1.384265576,-1.29451704,9.905687332,-3.040679455,10.44242057
1.38677219,-1.15094769,10.03011417,-2.882753134,10.49943506
1.389278857,-0.9786644578,10.12582684,-2.695514679,10.5240654
1.391785576,-0.8685946465,10.28913784,-2.523231506,10.62955838
1.394292034,-0.7106683254,10.31785107,-2.408375978,10.61901007
1.396798753,-0.614357233,10.38963604,-2.403590441,10.68172359
1.399305107,-0.5808576941,10.40399265,-2.456232548,10.70577121
1.401811617,-0.5042873621,10.39442158,-2.551945448,10.71497696
1.40431844,-0.5712863803,10.35613632,-2.671586514,10.7104296
1.406825107,-0.561715126,10.30827999,-2.786442041,10.69300797
1.40933193,-0.6000002623,10.21196842,-2.882753134,10.62800852
1.411838492,-0.6622136831,10.09711361,-2.916252613,10.53065808
1.414344899,-0.8015955687,10.01575756,-3.021536827,10.49226571
1.416851357,-0.9116654396,9.934401512,-3.040679455,10.42924728
1.419357711,-1.083948612,9.848259926,-3.045464993,10.36523155
1.421864378,-1.237089276,9.766903877,-3.007179976,10.29397555
1.424371201,-1.414158225,9.675976753,-2.954537868,10.2153641
1.426877815,-1.552941918,9.585049629,-2.854039192,10.12078775
1.429384534,-1.653440475,9.503693581,-2.724228621,10.02374574
1.431891253,-1.753939033,9.42712307,-2.528017044,9.916542829
1.434397763,-1.763510346,9.317052841,-2.322234392,9.762695066
1.43690443,-1.787438512,9.206983566,-2.164308071,9.625368162
1.439411201,-1.782652855,9.116056442,-2.015953064,9.504967281
1.441917919,-1.782652855,9.010173798,-1.987239242,9.397350843
1.444424378,-1.753939033,8.895318031,-2.078166485,9.301707421
1.446931149,-1.677368641,8.81874752,-2.183450699,9.238578372
1.449437867,-1.615155339,8.713463783,-2.331805706,9.163541658
1.451944586,-1.552941918,8.636893272,-2.489732027,9.121749808
1.454451097,-1.418943882,8.579465866,-2.657229662,9.092937136
1.456957815,-1.284945726,8.531609535,-2.733799934,9.050586106
1.459464378,-1.179661512,8.560322762,-2.748156786,9.06769501
1.461971149,-1.079162955,8.531609535,-2.666800737,9.003598176
1.464477815,-1.012163997,8.579465866,-2.575873613,9.014811999
1.466984482,-0.9260223508,8.603393555,-2.537588358,9.017497032
1.469491149,-0.8829515576,8.656036377,-2.384447813,9.021760393
1.471997763,-0.8542376757,8.689535141,-2.331805706,9.037425564
1.47450443,-0.8877372146,8.703892708,-2.202593327,9.022042063
1.477011097,-0.9260223508,8.742177963,-2.164308071,9.05358616
1.479517659,-0.9355936646,8.775676727,-2.044667006,9.059166666
1.482024274,-0.993021369,8.732605934,-1.968096614,9.006547736
1.484531097,-1.064806104,8.679964066,-1.848455548,8.938253528
1.487037867,-1.127019525,8.64167881,-1.786242127,8.896035443
1.489544586,-1.165304661,8.555537224,-1.579861164,8.777876363
1.492051409,-1.222732425,8.536395073,-1.354935765,8.729316488
1.49455818,-1.232303619,8.502895355,-1.182652593,8.672742864
1.497065055,-1.275374413,8.560322762,-0.9816554785,8.710301553
1.499571826,-1.232303619,8.675178528,-0.72323066,8.792062175
1.502078597,-1.10309124,8.943174362,-0.3062812984,9.016151407
1.504585263,-0.7728816867,9.32662487,0.3828516304,9.366421566
1.507091982,-0.3846462369,9.91047287,1.407577872,10.01732004
1.509598649,0.1896311939,10.68156052,2.657229662,11.00874945
1.512105472,0.6640082598,11.61535931,3.777668715,12.23226307
1.514612242,1.094716311,12.72622681,4.515256405,13.54779661
1.517118961,1.51106751,14.0045929,4.716253281,14.85446035
1.519625836,1.932802439,15.31645775,4.400400639,16.05282309
1.522132867,2.435295343,16.57567978,3.701098442,17.15756257
1.524639742,3.058027267,17.62912178,2.868396044,18.1208488
1.527146513,3.780659676,18.39063644,2.183450699,18.9017553
1.529653336,4.551746845,18.72084618,1.632503271,19.3352928
1.532160003,5.207978249,18.62991905,1.086939692,19.37468346
1.534666513,5.700900078,18.22792435,0.4307080805,19.10348128
1.537173024,5.983253002,17.36590958,-0.2440679073,18.36936855
1.53967969,6.031109333,16.25504303,-0.9481559992,17.36374682
1.542186409,5.854040623,15.00060558,-1.354935765,16.1593258
1.544693076,5.600401402,13.55892944,-1.532004714,14.74978312
1.547199847,5.294120312,12.160923,-1.560718536,13.35483435
1.549706565,4.905884743,10.78205872,-1.599003673,11.95312963
1.552213232,4.451248169,9.484550476,-1.724028707,10.61803103
1.554719586,3.891327858,8.354539871,-2.025524378,9.436287298
1.557226044,3.220739365,7.382455826,-2.595016241,8.462146617
1.559732763,2.454437733,6.635297298,-3.323032379,7.81626375
1.562239482,1.583450437,6.051448345,-4.199403763,7.5340782
1.564746201,0.6065805554,5.620141983,-5.123631477,7.629255232
1.567252867,-0.537786901,5.28514719,-6.042475224,8.045713293
1.569759638,-1.792224169,5.084149837,-6.866204739,8.72957127
1.572266149,-3.142972469,5.036293507,-7.532007694,9.590290305
1.574772815,-4.560121536,5.088935375,-7.934001446,10.47092883
1.577279586,-5.97727108,5.347360611,-8.106285095,11.40324047
1.579786461,-7.509873867,5.706283569,-7.852645874,12.27289391
1.582293232,-9.061020851,6.257231236,-7.220342159,13.16770225
1.584799794,-10.51645565,6.942176819,-6.306283951,14.09109207
1.587306409,-11.88096237,7.770093441,-5.166702271,15.1071649
1.589813076,-13.07857037,8.632107735,-3.89730978,16.14779583
1.592319951,-13.9543438,9.407979965,-2.705085993,17.04556505
1.594826617,-14.38564968,9.977472305,-1.632503271,17.58300137
1.597333388,-14.38086414,10.33220863,-0.747158885,17.72348823
1.599840159,-13.89691544,10.35135078,-0.1052841991,17.32875663
1.60234693,-13.14078331,10.18804073,0.1292124242,16.62808034
1.604853649,-12.10170078,9.905687332,0.0239282269,15.63887387
1.607360524,-10.8999052,9.585049629,-0.4642075896,14.52227939
1.609867347,-9.693324089,9.283554077,-1.307079315,13.4853018
1.612374169,-8.582456589,9.081958771,-2.312663078,12.70783013
1.614880888,-7.418348312,8.957531929,-3.241676569,12.07384516
1.617387607,-6.293123722,8.933603287,-3.849453449,11.58580881
1.619894326,-5.163113117,8.981459618,-4.14197588,11.1570748
1.622401097,-4.013959885,9.144769669,-4.118047714,10.80263872
1.624907867,-2.874378204,9.336195946,-3.849453449,10.49975698
1.62741469,-1.734796405,9.532406807,-3.5766716,10.32806264
1.629921617,-0.6191428304,9.800403595,-3.308675528,10.36236374
1.632428492,0.5060819983,10.03968525,-3.141177893,10.53178036
1.634935419,1.573879123,10.28913784,-3.031108141,10.84117473
1.637442294,2.559721947,10.49970531,-3.026322365,11.22295038
1.639948909,3.503092289,10.72463131,-3.112463951,11.70370899
1.64245568,4.322035789,10.87777138,-3.284747362,12.15711597
1.644962555,5.011766911,11.00698376,-3.423531055,12.5694894
1.647469534,5.533402443,11.06441212,-3.5766716,12.87759053
1.649976253,5.911468506,11.09791183,-3.70588398,13.10887802
1.652483024,6.10349226,11.08355427,-3.811168194,13.21449189
1.65498969,6.175277233,11.01177025,-3.830310822,13.19334733
1.657496513,6.11784935,10.94955635,-3.863810301,13.12440075
1.660003388,5.85882616,10.79162979,-3.782454491,12.84881627
1.662510159,5.408975601,10.65763187,-3.729812384,12.52012918
1.665016982,4.881956577,10.45184898,-3.681955814,12.1091472
1.667523388,4.188037872,10.23649502,-3.729812384,11.67206031
1.670029847,3.440878868,10.04447079,-3.777668715,11.26950849
1.672536409,2.550150633,9.857831001,-3.916452408,10.90956918
1.675043076,1.717448473,9.671191216,-4.137190342,10.65823216
1.677549742,0.7836494446,9.537193298,-4.309473515,10.49493804
1.680056669,-0.09750752151,9.331410408,-4.529613495,10.37314448
1.682563649,-0.9403793216,9.163912773,-4.65403986,10.32093492
1.685070315,-1.710868239,8.995817184,-4.663611412,10.27623804
1.687577034,-2.448455811,8.837890625,-4.610969067,10.26471053
1.690083753,-3.042474031,8.651249886,-4.520041943,10.22406729
1.692590784,-3.559323788,8.541180611,-4.467400074,10.27512606
1.695097555,-3.951746702,8.397610664,-4.505684853,10.31684849
1.697604326,-4.234697819,8.292326927,-4.591826439,10.38172536
1.700110992,-4.426123619,8.234899521,-4.591826439,10.4158058
1.702617711,-4.493122578,8.239685059,-4.467400074,10.39414373
1.705124274,-4.478765965,8.292326927,-4.232903481,10.33148113
1.707631201,-4.406980991,8.426324844,-3.93140769,10.28982013
1.710138024,-4.287340164,8.579465866,-3.681955814,10.27352514
1.712644742,-4.124628067,8.790034294,-3.567100286,10.3441512
1.715151253,-3.961317778,8.995817184,-3.514458179,10.43878257
1.717657972,-3.832105398,9.235696793,-3.543172121,10.608355
1.720164586,-3.698107481,9.484550476,-3.59102869,10.79482208
1.722671149,-3.516252756,9.699904442,-3.725026608,10.96941215
1.725177815,-3.387040377,9.848259926,-3.725026608,11.0605646
1.727684794,-3.20518589,9.963115692,-3.70588398,11.1027234
1.730191565,-3.01376009,10.05404282,-3.595814228,11.09488201
1.732698336,-2.749951363,10.06361389,-3.447459221,10.98742609
1.735204899,-2.496312141,10.06361389,-3.375674486,10.90426876
1.737711409,-2.25703001,10.03011417,-3.2895329,10.79436897
1.740217919,-1.965105653,9.996614456,-3.260818958,10.69705011
1.742724586,-1.720439434,9.958329201,-3.270390272,10.62184941
1.745231253,-1.514656782,9.915258408,-3.260818958,10.5470126
1.747738076,-1.289731383,9.891330719,-3.246462107,10.49005942
1.750244847,-1.064806104,9.829116821,-3.232105255,10.40153133
1.752751513,-0.8829515576,9.776474953,-3.16032052,10.31245324
1.755258076,-0.7202396393,9.752547264,-3.145963669,10.27268274
1.757764794,-0.566500783,9.747760773,-3.112463951,10.24827766
1.760271669,-0.4229314029,9.757332802,-3.112463951,10.2504559
1.762778388,-0.3702892959,9.719047546,-3.131606579,10.21782556
1.765285055,-0.3032902777,9.728618622,-3.174677372,10.23799696
1.767791565,-0.3032902777,9.738189697,-3.232105255,10.26502937
1.770298336,-0.2650051117,9.742975235,-3.270390272,10.28062482
1.772805315,-0.3128615618,9.766903877,-3.342175007,10.32765353
1.775312138,-0.3607180119,9.78126049,-3.351746321,10.34588699
1.777818909,-0.4516452849,9.76211834,-3.428316593,10.35646139
1.780325628,-0.5425725579,9.79083252,-3.500101328,10.41179599
1.782832242,-0.6191428304,9.795618057,-3.557528973,10.43999441
1.785339065,-0.7154539824,9.771689415,-3.605385542,10.44014336
1.787845888,-0.8542376757,9.76211834,-3.672384501,10.4649455
1.790352399,-0.9403793216,9.719047546,-3.634099483,10.41877524
1.792859065,-1.05523479,9.671191216,-3.629313707,10.38351472
1.795365836,-1.117448211,9.647262573,-3.519243956,10.3297359
1.797872607,-1.251446247,9.599406242,-3.409173965,10.26339052
1.800379326,-1.318445325,9.5754776,-3.323032379,10.22108671
1.802886149,-1.418943882,9.561120987,-3.308675528,10.21644606
1.805393128,-1.524227977,9.474979401,-3.342175007,10.16211786
1.807900055,-1.634297848,9.422337532,-3.351746321,10.13338924
1.810407034,-1.701296926,9.45583725,-3.327818155,10.16767638
1.812913753,-1.758724689,9.465408325,-3.232105255,10.15547004
1.81542068,-1.777867198,9.446265221,-3.19382,10.12883135
1.817927399,-1.773081541,9.460622787,-3.16032052,10.13088483
1.820434065,-1.753939033,9.431908607,-3.212962627,10.11732825
1.822940732,-1.725225091,9.45583725,-3.212962627,10.13471206
1.825447451,-1.653440475,9.451051712,-3.236890793,10.12589284
1.827954326,-1.581655741,9.494122505,-3.275176048,10.16694522
1.830461201,-1.457229018,9.513264656,-3.222533941,10.14940618
1.832968024,-1.356730461,9.484550476,-3.222533941,10.1085182
1.835474794,-1.265803218,9.503693581,-3.16032052,10.09505202
1.837981669,-1.155733347,9.474979401,-3.212962627,10.07144891
1.840488284,-1.05523479,9.451051712,-3.241676569,10.04710734
